,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_movie_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,movie_score,aspect_ratio,movie_facebook_likes,profit
4594,Color,Ti West,238.0,95.0,243.0,725.0,Greta Gerwig,969.0,100659.0,Horror,Lena Dunham,The House of the Devil ,30160,3833,Dee Wallace,0.0,cult film|eclipse|haunted house|lunar eclipse|secret,http://www.movie.com/title/tt1172994/?ref_=fn_tt_tt_1,193.0,English,USA,R,900000.0,2009.0,962.0,6.4,1.85,0,-799341.0
4595,Color,Nick Tomnay,112.0,93.0,11.0,271.0,Clayne Crawford,443.0,48430.0,Comedy|Crime|Thriller,David Hyde Pierce,The Perfect Host ,20176,1452,Nathaniel Parker,1.0,arm tattoo|bank robbery|cauterizing a wound|dancing on a table|dinner party,http://www.movie.com/title/tt1334553/?ref_=fn_tt_tt_1,73.0,English,USA,R,500000.0,2010.0,298.0,6.8,1.85,0,-451570.0
4596,Color,John Hamburg,33.0,88.0,29.0,117.0,Michael Lerner,499.0,21210.0,Comedy|Crime,Harvey Fierstein,Safe Men ,2735,1141,Josh Pais,0.0,gangster|organized crime|robbery|rosh hashanah|safecracking,http://www.movie.com/title/tt0120813/?ref_=fn_tt_tt_1,52.0,English,USA,R,1000000.0,1998.0,230.0,6.1,1.85,157,-978790.0
4599,Color,Craig Mazin,29.0,82.0,82.0,490.0,James Gunn,2000.0,12996.0,Action|Comedy|Fantasy|Sci-Fi,Judy Greer,The Specials ,1938,3905,Jamie Kennedy,0.0,action figure|press conference|superhero|superhero team|toy,http://www.movie.com/title/tt0181836/?ref_=fn_tt_tt_1,54.0,English,USA,R,1000000.0,2000.0,571.0,6.0,1.85,210,-987004.0
4601, Black and White,Eric Nicholas,71.0,78.0,0.0,61.0,Ana Claudia Talancón,262.0,10018.0,Crime|Drama|Thriller,Jordana Spiro,Alone with Her ,3228,509,Jonathon Trent,0.0,female nudity|female pubic hair|masturbation|panties|pubic hair,http://www.movie.com/title/tt0472259/?ref_=fn_tt_tt_1,31.0,English,USA,Not Rated,1000000.0,2006.0,163.0,6.1,1.85,244,-989982.0
4602,Color,Benjamin Dickinson,36.0,97.0,4.0,150.0,Alexia Rasmussen,446.0,62480.0,Drama|Sci-Fi,Nora Zehetner,Creative Control ,1048,928,Meredith Hagner,1.0,art exhibition|augmented reality|cocaine|nervous breakdown|speculative fiction,http://www.movie.com/title/tt3277624/?ref_=fn_tt_tt_1,7.0,English,USA,R,1000000.0,2015.0,171.0,5.5,2.39,793,-937520.0
4603,Color,Hal Haberman,56.0,81.0,0.0,394.0,Paul Blackthorne,975.0,6387.0,Comedy|Drama|Sci-Fi,Michael Rapaport,Special ,4862,2694,Ian Bohen,0.0,dream sequence|locked in a room|looking at self in mirror|medication|superhero,http://www.movie.com/title/tt0479162/?ref_=fn_tt_tt_1,37.0,English,USA,R,1000000.0,2006.0,645.0,6.9,1.85,0,-993613.0
4606,Color,Brian Trenchard-Smith,8.0,88.0,53.0,176.0,Mariel Hemingway,563.0,721.0,Action|Drama,David Keith,In Her Line of Fire ,783,1284,Jesse Hutch,2.0,camp|die hard scenario|female protagonist|island|vice president,http://www.movie.com/title/tt0487156/?ref_=fn_tt_tt_1,12.0,English,Germany,R,1000000.0,2006.0,288.0,4.1,1.85,42,-999279.0
4607,Color,Frank Whaley,9.0,96.0,436.0,4.0,Frank Whaley,474.0,703.0,Comedy|Drama,Lynn Cohen,The Jimmy Show ,480,920,Heather Bucha,3.0,based on play|character name in title,http://www.movie.com/title/tt0271020/?ref_=fn_tt_tt_1,21.0,English,USA,R,1500000.0,2001.0,436.0,5.4,1.85,47,-1499297.0
4631,Color,Danny Boyle,393.0,101.0,0.0,888.0,Spencer Wilding,3000.0,2319187.0,Crime|Drama|Mystery|Thriller,Rosario Dawson,Trance ,92640,5056,Tuppence Middleton,0.0,amnesia|criminal|heist|hypnotherapy|lost painting,http://www.movie.com/title/tt1924429/?ref_=fn_tt_tt_1,212.0,English,UK,R,20000000.0,2013.0,1000.0,7.0,2.35,23000,-17680813.0
4639,Color,Kat Coiro,18.0,100.0,28.0,501.0,Geoff Stults,945.0,20186.0,Comedy,Justin Kirk,L!fe Happens ,6025,2924,Kristen Johnston,8.0,friendship|los angeles california|one night stand|roommate|single mother,http://www.movie.com/title/tt1726589/?ref_=fn_tt_tt_1,15.0,English,USA,R,930000.0,2011.0,756.0,5.7,2.35,995,-909814.0
4643,Color,Jamie Babbit,65.0,91.0,91.0,659.0,David Gallagher,982.0,381186.0,Drama|Thriller,Katy Mixon,The Quiet ,13485,3299,Edie Falco,0.0,deaf|death|dysfunctional family|godparent|secret,http://www.movie.com/title/tt0414951/?ref_=fn_tt_tt_1,90.0,English,USA,R,900000.0,2005.0,796.0,6.4,2.35,698,-518814.0
4646,Color,Ramaa Mosley,62.0,101.0,6.0,727.0,Michael Angarano,975.0,6643.0,Comedy|Fantasy|Thriller,Jack McBrayer,The Brass Teapot ,11965,4184,Alia Shawkat,2.0,mini dress|mini skirt|money|voyeur|voyeurism,http://www.movie.com/title/tt1935902/?ref_=fn_tt_tt_1,39.0,English,USA,R,900000.0,2012.0,947.0,6.4,2.35,0,-893357.0
4648,Color,Charles Herman-Wurmfeld,73.0,88.0,0.0,102.0,Rian Bishop,465.0,442638.0,Comedy|Romance|Sport,John Enos III,The Hammer ,5489,897,Adam Carolla,1.0,birthday|boxing|coach|gym|olympics,http://www.movie.com/title/tt0814130/?ref_=fn_tt_tt_1,23.0,English,USA,R,850000.0,2007.0,140.0,7.3,,337,-407362.0
4650,Color,C. Jay Cox,35.0,107.0,6.0,522.0,Rob McElhenney,23000.0,819939.0,Comedy|Drama|Romance,Joseph Gordon-Levitt,Latter Days ,14580,26017,Jacqueline Bisset,2.0,christian|male frontal nudity|mormon|mormon missionary|nudity,http://www.movie.com/title/tt0345551/?ref_=fn_tt_tt_1,252.0,English,USA,R,850000.0,2003.0,813.0,7.2,1.85,0,-30061.0
4655,Color,Rich Christiano,16.0,95.0,14.0,221.0,D. David Morin,284.0,15278.0,Drama|Fantasy|Sci-Fi,Gavin MacLeod,Time Changer ,1742,1185,Hal Linden,1.0,bible|christian propaganda|christianity|time machine|zealot,http://www.movie.com/title/tt0295725/?ref_=fn_tt_tt_1,158.0,English,USA,PG,825000.0,2002.0,234.0,5.6,1.85,409,-809722.0
4667,Color,Rod Lurie,29.0,104.0,37.0,501.0,Kathryn Morris,574.0,144583.0,Drama|Thriller,Kevin Pollak,Deterrence ,2256,1983,Timothy Hutton,0.0,colorado|diner|iraq|nuclear missile|president,http://www.movie.com/title/tt0158583/?ref_=fn_tt_tt_1,79.0,English,France,R,800000.0,1999.0,573.0,6.5,1.85,130,-655417.0
4670,Color,Shane Dawson,6.0,93.0,247.0,152.0,Kurt Angle,247.0,35688.0,Comedy,Shane Dawson,Not Cool ,4167,954,Cherami Leigh,4.0,,http://www.movie.com/title/tt3569356/?ref_=fn_tt_tt_1,72.0,English,USA,Not Rated,600000.0,2014.0,217.0,5.1,,0,-564312.0
4671,Color,Tommy Wirkola,224.0,91.0,75.0,13.0,Stig Frode Henriksen,35.0,41709.0,Comedy|Horror,Bjørn Sundquist,Dead Snow ,54601,116,Ane Dahl Torp,0.0,medical student|nazi|snow|snowmobile|zombie,http://www.movie.com/title/tt1278340/?ref_=fn_tt_tt_1,200.0,Norwegian,Norway,Not Rated,800000.0,2009.0,16.0,6.4,1.85,23000,-758291.0
4679,Color,Ben Wheatley,255.0,95.0,214.0,246.0,Ben Crompton,513.0,26297.0,Crime|Horror|Thriller,MyAnna Buring,Kill List ,25750,1269,Neil Maskell,0.0,female full frontal nudity|hitman|knee breaking|male full frontal nudity|sniper,http://www.movie.com/title/tt1788391/?ref_=fn_tt_tt_1,209.0,English,UK,Not Rated,500000.0,2011.0,257.0,6.3,2.35,0,-473703.0
4680,Color,Ti West,292.0,101.0,243.0,74.0,Jake Ryan,969.0,77501.0,Horror,Lena Dunham,The Innkeepers ,27260,1252,Pat Healy,0.0,bathtub|dead body in a bathtub|dead body in bathtub|hotel|inn,http://www.movie.com/title/tt1594562/?ref_=fn_tt_tt_1,247.0,English,USA,R,750000.0,2011.0,128.0,5.5,2.35,0,-672499.0
4683,Color,Neil Burger,31.0,88.0,168.0,21.0,Christel Khalil,108.0,47329.0,Drama,Raymond J. Barry,Interview with the Assassin ,1661,243,Renee Faia,0.0,conspiracy theory|kennedy assassination|mock documentary|paranoia,http://www.movie.com/title/tt0308411/?ref_=fn_tt_tt_1,31.0,English,USA,R,750000.0,2002.0,72.0,6.6,1.78,163,-702671.0
4684,Color,Oliver Blackburn,114.0,99.0,4.0,201.0,Nichola Burley,1000.0,18378.0,Crime|Drama|Horror|Thriller,Julian Morris,Donkey Punch ,9376,1558,Tom Burke,0.0,male frontal nudity|male nudity|male pubic hair|male rear nudity|spain,http://www.movie.com/title/tt0988849/?ref_=fn_tt_tt_1,74.0,English,UK,R,900000.0,2008.0,233.0,5.2,1.85,0,-881622.0
4697,Color,Jennifer Wynne Farmer,2.0,107.0,0.0,236.0,Akima,752.0,10508.0,Drama,Irene Bedard,Naturally Native ,103,1763,Max Gail,4.0,cosmetics|female protagonist|native american|native american protagonist|sister sister relationship,http://www.movie.com/title/tt0133117/?ref_=fn_tt_tt_1,6.0,English,USA,PG-13,700000.0,1998.0,282.0,6.5,,102,-689492.0
4710,Color,Jon Gunn,15.0,106.0,16.0,254.0,David A.R. White,602.0,171988.0,Action|Crime|Drama,Stacy Keach,Mercy Streets ,448,1281,Cynthia Watros,1.0,church|cigarette smoking|deacon|twin brother|twins,http://www.movie.com/title/tt0243415/?ref_=fn_tt_tt_1,16.0,English,USA,PG-13,600000.0,2000.0,266.0,5.6,1.85,12,-428012.0
4711,Color,Gene Teigland,,103.0,0.0,20.0,Matthew Feeney,23.0,23616.0,Mystery|Thriller,Kendyl Joi,Arnolds Park ,94,85,Tac Fitzgerald,4.0,,http://www.movie.com/title/tt1074931/?ref_=fn_tt_tt_1,4.0,English,USA,PG-13,600000.0,2007.0,20.0,5.6,1.78,11,-576384.0
4712,Color,Scott Ziehl,18.0,90.0,4.0,218.0,Jason London,919.0,13493.0,Drama,William Smith,Broken Vessels ,531,2288,Brent David Fraser,0.0,independent film|katana sword|los angeles storm drain,http://www.movie.com/title/tt0149964/?ref_=fn_tt_tt_1,19.0,English,USA,R,600000.0,1998.0,711.0,6.6,1.85,51,-586507.0
4719, Black and White,Richard Lester,105.0,87.0,44.0,704.0,Ringo Starr,785.0,515005.0,Comedy|Musical,Paul McCartney,A Hard Day's Night ,31429,2538,George Harrison,1.0,boy|concert|drummer|manager|television,http://www.movie.com/title/tt0058182/?ref_=fn_tt_tt_1,219.0,English,UK,Approved,560000.0,1964.0,725.0,7.7,1.75,0,-44995.0
4720,Color,U. Roberto Romano,3.0,80.0,6.0,,,,2245.0,Documentary,,The Harvest/La Cosecha ,57,0,,0.0,child labor|education|hispanic|labor|migration,http://www.movie.com/title/tt1981703/?ref_=fn_tt_tt_1,2.0,English,USA,,560000.0,2011.0,,7.2,,88,-557755.0
4741, Black and White,Morgan J. Freeman,17.0,86.0,204.0,474.0,Heather Matarazzo,659.0,334041.0,Crime|Drama|Romance,Edie Falco,Hurricane Streets ,1038,2322,Lynn Cohen,3.0,gang|new mexico|prison|smuggling|theft,http://www.movie.com/title/tt0119338/?ref_=fn_tt_tt_1,21.0,English,USA,R,500000.0,1997.0,529.0,6.5,1.85,51,-165959.0
4742,Color,Eric Schaeffer,25.0,98.0,71.0,658.0,Bill Duke,22000.0,295468.0,Comedy|Romance,Peter Dinklage,Never Again ,709,24382,Michael McKean,1.0,bar|gay bar|love|mother son relationship|new york,http://www.movie.com/title/tt0244094/?ref_=fn_tt_tt_1,34.0,English,USA,R,500000.0,2001.0,1000.0,6.0,1.85,139,-204532.0
4743,Color,Neema Barnette,11.0,91.0,21.0,469.0,LisaRaye McCoy,597.0,243347.0,Crime|Drama|Thriller,Monica Calhoun,Civil Brand ,553,2555,Clifton Powell,3.0,abuse of power|friendship|prison|prison guard|title directed by female,http://www.movie.com/title/tt0326806/?ref_=fn_tt_tt_1,24.0,English,USA,R,500000.0,2002.0,485.0,5.3,1.85,86,-256653.0
4744,Color,Steve Buscemi,81.0,91.0,12000.0,213.0,Seymour Cassel,778.0,154077.0,Comedy|Drama,Kevin Corrigan,Lonesome Jim ,6884,1440,Mary Kay Place,0.0,bail|coma|dart board|indiana|ladder factory,http://www.movie.com/title/tt0385056/?ref_=fn_tt_tt_1,53.0,English,USA,R,500000.0,2005.0,327.0,6.6,1.85,238,-345923.0
4746,Color,Molly Bernstein,39.0,88.0,0.0,49.0,Ricky Jay,342.0,151389.0,Documentary,David Mamet,Deceptive Practice: The Mysteries and Mentors of Ricky Jay ,774,483,Dick Cavett,0.0,stage magician,http://www.movie.com/title/tt2654360/?ref_=fn_tt_tt_1,7.0,English,USA,,500000.0,2012.0,79.0,7.1,,590,-348611.0
4747, Black and White,Akira Kurosawa,153.0,202.0,0.0,4.0,Minoru Chiaki,304.0,269061.0,Action|Adventure|Drama,Takashi Shimura,Seven Samurai ,229012,338,Kamatari Fujiwara,6.0,16th century|battle|japan|practice|samurai,http://www.movie.com/title/tt0047478/?ref_=fn_tt_tt_1,596.0,Japanese,Japan,Unrated,2000000.0,1954.0,8.0,8.7,1.37,11000,-1730939.0
4748,Color,Marius A. Markevicius,26.0,89.0,6.0,8.0,Greg Speirs,14.0,133778.0,Documentary|Sport,Tommy Sheppard,The Other Dream Team ,3086,44,Mickey Hart,1.0,basketball|basketball team|grateful dead|lithuanian|olympics,http://www.movie.com/title/tt1606829/?ref_=fn_tt_tt_1,9.0,English,USA,Not Rated,500000.0,2012.0,9.0,8.4,,0,-366222.0
4750,Color,Justin Lin,35.0,84.0,681.0,143.0,Jake Sandvig,239.0,52850.0,Comedy,Monique Gabriela Curnen,Finishing the Game: The Search for a New Bruce Lee ,1656,734,Joe McQueen,0.0,bruce lee|jeet kune do|karate|satire|spoof,http://www.movie.com/title/tt0843850/?ref_=fn_tt_tt_1,12.0,English,USA,Not Rated,500000.0,2007.0,172.0,6.2,1.85,155,-447150.0
4751,Color,Quentin Dupieux,230.0,82.0,248.0,196.0,Jack Plotnick,353.0,98017.0,Comedy|Fantasy|Horror,Haley Ramm,Rubber ,26185,1498,Cecelia Antoinette,0.0,desert|dump|show|spectator|tire,http://www.movie.com/title/tt1612774/?ref_=fn_tt_tt_1,170.0,English,France,R,500000.0,2010.0,248.0,5.8,1.85,46000,-401983.0
4753,Color,C. Jay Cox,9.0,100.0,6.0,325.0,Amber Benson,396.0,31937.0,Comedy|Romance,Tori Spelling,Kiss the Bride ,1358,2310,Garrett M. Brown,3.0,best friend|high school|love|secret|wedding,http://www.movie.com/title/tt0893346/?ref_=fn_tt_tt_1,10.0,English,USA,R,500000.0,2007.0,326.0,5.7,1.85,60,-468063.0
4754,Color,Alex Smith,17.0,112.0,12.0,699.0,Clea DuVall,33000.0,13134.0,Drama|Sport,Ryan Gosling,The Slaughter Rule ,2004,35294,Eddie Spears,2.0,cheerleader|father son relationship|football coach|loss of father|mother son relationship,http://www.movie.com/title/tt0266971/?ref_=fn_tt_tt_1,32.0,English,USA,R,500000.0,2002.0,1000.0,6.1,2.35,183,-486866.0
4755,Color,Gareth Edwards,344.0,94.0,380.0,113.0,Whitney Able,660.0,237301.0,Drama|Sci-Fi|Thriller,Scoot McNairy,Monsters ,75669,1118,Ricky Catter,0.0,alien|alien invasion|destroyed building|destruction|mexico,http://www.movie.com/title/tt1470827/?ref_=fn_tt_tt_1,451.0,English,UK,R,500000.0,2010.0,280.0,6.4,2.35,19000,-262699.0
4757,Color,Sol Tryon,28.0,91.0,0.0,170.0,Ann Dowd,472.0,12055.0,Comedy,Jim Gaffigan,The Living Wake ,739,1047,Matthew Cowles,2.0,artist|black comedy,http://www.movie.com/title/tt0489212/?ref_=fn_tt_tt_1,10.0,English,USA,PG-13,500000.0,2007.0,185.0,6.5,,339,-487945.0
4758,Color,Alex Craig Mann,29.0,87.0,38.0,445.0,Christa B. Allen,552.0,1332.0,Comedy|Horror,Justin Chon,Detention of the Dead ,2038,2251,Max Adler,6.0,based on play|blood|independent film|teenager|zombie,http://www.movie.com/title/tt1865346/?ref_=fn_tt_tt_1,20.0,English,USA,Not Rated,500000.0,2012.0,533.0,4.6,2.35,898,-498668.0
4776,Color,Catherine Gund,10.0,82.0,0.0,0.0,Sarah Callan,0.0,21199.0,Action|Biography|Documentary|Sport,Elizabeth Streb,Born to Fly: Elizabeth Streb vs. Gravity ,40,0,Laura Flanders,1.0,three word title,http://www.movie.com/title/tt2246526/?ref_=fn_tt_tt_1,10.0,English,USA,,500000.0,2014.0,0.0,6.8,,44,-478801.0
4781,Color,Paul Greengrass,92.0,107.0,521.0,80.0,Nicholas Farrell,773.0,768045.0,Drama|History|War,James Nesbitt,Bloody Sunday ,19732,976,Tim Pigott-Smith,0.0,civil rights|irish|march|northern ireland|protest march,http://www.movie.com/title/tt0280491/?ref_=fn_tt_tt_1,120.0,English,UK,R,2000000.0,2002.0,89.0,7.7,1.85,0,-1231955.0
4783,Color,Hans Canosa,365.0,84.0,3.0,446.0,Thomas Lennon,10000.0,379122.0,Comedy|Drama|Romance,Olivia Wilde,Conversations with Other Women ,10143,12496,Nora Zehetner,0.0,female frontal nudity|filming a wedding|lingerie slip|memory|wedding,http://www.movie.com/title/tt0435623/?ref_=fn_tt_tt_1,54.0,English,UK,R,450000.0,2005.0,651.0,7.1,2.39,0,-70878.0
4784,Color,Lloyd Kaufman,88.0,103.0,365.0,49.0,Lloyd Kaufman,907.0,23000.0,Comedy|Horror|Musical,John Karyus,Poultrygeist: Night of the Chicken Dead ,5931,1411,Kate Graham,0.0,castration|chicken|fast food|indian burial ground|protest,http://www.movie.com/title/tt0462485/?ref_=fn_tt_tt_1,58.0,English,USA,Unrated,500000.0,2006.0,365.0,6.2,1.85,0,-477000.0
4789,Color,Kay Pollak,34.0,133.0,10.0,19.0,Frida Hallgren,690.0,9910.0,Comedy|Drama|Music|Romance,Michael Nyqvist,As It Is in Heaven ,13543,774,Nils-Anders Vallgårda,15.0,amazing grace the hymn|choir|heart attack|hometown|skidding truck,http://www.movie.com/title/tt0382330/?ref_=fn_tt_tt_1,94.0,Swedish,Sweden,,25000000.0,2004.0,24.0,7.6,1.85,0,-24990090.0
4792,Color,Jeremy Saulnier,279.0,90.0,57.0,92.0,Eve Plumb,1000.0,258113.0,Crime|Drama|Thriller,Devin Ratray,Blue Ruin ,42678,1528,Amy Hargreaves,0.0,blood splatter|car|neo noir|vengeance|vomiting,http://www.movie.com/title/tt2359024/?ref_=fn_tt_tt_1,135.0,English,USA,R,1066167.0,2013.0,235.0,7.1,2.35,0,-808054.0
4797,Color,Sue Corcoran,8.0,96.0,14.0,6.0,Sue Corcoran,361.0,11798.0,Comedy|Fantasy|Horror|Musical,Tony Doupe,Gory Gory Hallelujah ,179,387,David Frederick White,2.0,conspiracy|feminist|hippie|motorcycle|slapstick comedy,http://www.movie.com/title/tt0396041/?ref_=fn_tt_tt_1,18.0,English,USA,,100000.0,2003.0,14.0,4.7,1.78,39,-88202.0
4802, Black and White,Lucio Fulci,203.0,82.0,385.0,22.0,David Warbeck,48.0,126387.0,Horror,Catriona MacColl,The Beyond ,14985,123,Al Cliver,0.0,doctor|hell|hotel|painter|plumber,http://www.movie.com/title/tt0082307/?ref_=fn_tt_tt_1,253.0,Italian,Italy,X,400000.0,1981.0,22.0,6.9,2.35,2000,-273613.0
4814,Color,Franck Khalfoun,279.0,89.0,33.0,118.0,Nora Arnezeder,470.0,12843.0,Horror|Thriller,America Olivo,Maniac ,27297,1233,Liane Balaban,0.0,exhibition|mannequin|obsession|oral sex|photographer,http://www.movie.com/title/tt2103217/?ref_=fn_tt_tt_1,131.0,English,France,Not Rated,6000000.0,2012.0,378.0,6.1,2.35,0,-5987157.0
4815,Color,Mor Loushy,23.0,84.0,0.0,,,3.0,34151.0,Documentary|History,Amos Oz,Censored Voices ,186,3,,0.0,,http://www.movie.com/title/tt3457376/?ref_=fn_tt_tt_1,3.0,Hebrew,Israel,,450000.0,2015.0,,7.2,1.78,111,-415849.0
4816,Color,Henry Alex Rubin,110.0,88.0,30.0,0.0,Joe Bishop,15.0,1523883.0,Documentary|Sport,Mark Zupan,Murderball ,9037,15,Andy Cohn,1.0,paralympics|quad rugby|rugby|team|wheelchair,http://www.movie.com/title/tt0436613/?ref_=fn_tt_tt_1,70.0,English,USA,R,1750211.0,2005.0,0.0,7.8,1.85,0,-226328.0
4832,Color,Kelly Reichardt,88.0,76.0,129.0,26.0,Lucy,52.0,255352.0,Drama,Daniel London,Old Joy ,4423,132,Will Oldham,2.0,cell phone|male frontal nudity|oregon|sexual ambiguity|title directed by female,http://www.movie.com/title/tt0468526/?ref_=fn_tt_tt_1,57.0,English,USA,Unrated,300000.0,2006.0,44.0,6.7,1.66,594,-44648.0
4837,Color,Pan Nalin,15.0,102.0,95.0,,,,16892.0,Documentary,,Ayurveda: Art of Being ,341,0,,0.0,eastern philosophy|healing|india|life,http://www.movie.com/title/tt0221809/?ref_=fn_tt_tt_1,12.0,English,India,,300000.0,2001.0,,7.6,1.85,379,-283108.0
4838, Black and White,Michael Roemer,24.0,95.0,0.0,87.0,Gloria Foster,581.0,12438.0,Drama|Romance,Yaphet Kotto,Nothing But a Man ,891,835,Ivan Dixon,1.0,1960s|father|railroad|town|worker,http://www.movie.com/title/tt0058414/?ref_=fn_tt_tt_1,26.0,English,USA,Not Rated,160000.0,1964.0,99.0,8.1,,363,-147562.0
4839,Color,Jesse Peretz,16.0,94.0,37.0,104.0,Eli Marienthal,318.0,40542.0,Drama|Romance,Robert John Burke,"First Love, Last Rites ",294,751,Natasha Gregson Wagner,0.0,listening to music|misfit|panties|red panties|sex,http://www.movie.com/title/tt0128214/?ref_=fn_tt_tt_1,16.0,English,USA,R,300000.0,1997.0,157.0,5.5,,26,-259458.0
4840,Color,Eddie O'Flaherty,13.0,109.0,3.0,25.0,Eddie Jones,54.0,5199.0,Drama|Sport,Don Wallace,Fighting Tommy Riley ,720,185,Christina Chambers,0.0,older man younger man relationship|punching bag|school teacher|undressing|unrequited love,http://www.movie.com/title/tt0366444/?ref_=fn_tt_tt_1,23.0,English,USA,R,200000.0,2004.0,53.0,6.6,2.35,30,-194801.0
4842,Color,Julie Taymor,156.0,133.0,278.0,107.0,T.V. Carpio,5000.0,24343673.0,Drama|Fantasy|Musical|Romance,Jim Sturgess,Across the Universe ,91863,5405,Robert Clohessy,0.0,anti war|liverpool|love|protest|song,http://www.movie.com/title/tt0445922/?ref_=fn_tt_tt_1,524.0,English,USA,PG-13,45000000.0,2007.0,117.0,7.4,2.35,14000,-20656327.0
4845,Color,Bruce Dellis,10.0,95.0,0.0,309.0,Ricky Schroder,685.0,2468.0,Thriller,Tatyana Ali,Locker 13 ,241,2048,Jon Polito,3.0,digit in title|latino|life or death|philosophy|supernatural,http://www.movie.com/title/tt1241226/?ref_=fn_tt_tt_1,5.0,English,USA,R,300000.0,2014.0,665.0,4.8,1.85,261,-297532.0
4861,Color,Emma-Kate Croghan,21.0,76.0,0.0,62.0,Frances O'Connor,991.0,212285.0,Comedy|Romance,Radha Mitchell,Love and Other Catastrophes ,1727,1661,Matt Day,1.0,film school|love|medical student|student|university,http://www.movie.com/title/tt0116931/?ref_=fn_tt_tt_1,21.0,English,Australia,R,250000.0,1996.0,575.0,6.4,,46,-37715.0
4862,Color,Bill Plympton,19.0,75.0,45.0,0.0,Bill Martone,5.0,203134.0,Animation|Comedy|Drama|Fantasy|Sci-Fi,Charis Michelsen,I Married a Strange Person! ,1428,7,Richard Spore,0.0,claim in title|exclamation point in title|punctuation in title|reference to babe ruth|sex,http://www.movie.com/title/tt0119346/?ref_=fn_tt_tt_1,21.0,English,USA,R,250000.0,1997.0,2.0,7.0,1.85,178,-46866.0
4866,Color,Allison Anders,29.0,92.0,99.0,181.0,Rosanna Arquette,793.0,177840.0,Comedy|Music,Ally Sheedy,Sugar Town ,708,1987,John Doe,2.0,drugs|music producer|rock music|title directed by female|vegetarian,http://www.movie.com/title/tt0173390/?ref_=fn_tt_tt_1,22.0,English,UK,R,250000.0,1999.0,605.0,6.1,,93,-72160.0
4868,Color,Paul Schrader,162.0,99.0,261.0,461.0,Gus Van Sant,924.0,49494.0,Drama|Thriller,Nolan Gerard Funk,The Canyons ,8511,2862,James Deen,0.0,cocaine|homosexual|penis|psychopath|pubic hair,http://www.movie.com/title/tt2292959/?ref_=fn_tt_tt_1,87.0,English,USA,R,250000.0,2013.0,835.0,3.9,2.35,0,-200506.0
4873, Black and White,Hilary Brougher,8.0,81.0,0.0,5.0,Samantha Buck,119.0,18195.0,Sci-Fi,James Urbaniak,The Sticky Fingers of Time ,336,154,Terumi Matthews,0.0,future|nonlinear timeline|time travel|title directed by female|writer,http://www.movie.com/title/tt0127302/?ref_=fn_tt_tt_1,7.0,English,USA,,250000.0,1997.0,24.0,6.3,1.85,67,-231805.0
4890,Color,Tom Putnam,22.0,86.0,15.0,0.0,Donald Austin,2.0,111300.0,Documentary,Brendan Doogie Milewski,Burn ,575,2,Craig Dougherty,0.0,abandoned building|detroit michigan|firefighter|michigan|urban setting,http://www.movie.com/title/tt1781784/?ref_=fn_tt_tt_1,6.0,English,USA,Not Rated,225000.0,2012.0,0.0,7.5,2.35,801,-113700.0
4901,Color,Ava DuVernay,37.0,97.0,151.0,305.0,David Oyelowo,1000.0,78030.0,Drama,Omari Hardwick,Middle of Nowhere ,1034,3021,Lorraine Toussaint,2.0,,http://www.movie.com/title/tt1211890/?ref_=fn_tt_tt_1,10.0,English,USA,R,200000.0,2012.0,1000.0,6.5,2.35,569,-121970.0
